id,date,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode
8100400110,20140708T000000,557500.0,3,2.25,9670,2.0,0,3,8,0,1984,0,98052
2568300040,20140819T000000,709050.0,4,3.5,9000,2.0,0,3,8,50,1997,0,98125
7849202220,20140717T000000,350000.0,2,1.75,6620,1.5,0,3,8,0,2002,0,98065
9558010190,20141119T000000,365500.0,4,2.5,4499,2.0,0,3,8,0,2003,0,98058
249000205,20141015T000000,1537000.0,5,3.75,8088,2.0,0,3,11,0,2008,0,98004
7577700061,20150416T000000,532000.0,3,1.0,5012,1.0,0,3,7,800,1964,0,98116
7436300160,20140625T000000,409900.0,2,2.5,1845,2.0,0,3,9,0,1997,0,98033
6891800360,20140918T000000,609000.0,3,2.5,10131,2.0,0,3,9,0,1989,0,98028
7589200193,20141110T000000,535000.0,3,1.0,3000,1.5,0,4,8,0,1929,0,98117
9284801500,20141211T000000,399950.0,3,3.0,2875,2.0,0,3,8,150,2009,0,98126
1337300070,20140924T000000,1315000.0,4,2.25,6105,2.0,0,3,10,0,1905,0,98112
2023049361,20150323T000000,246500.0,2,1.0,6000,1.0,0,2,7,0,1954,0,98148
9206500250,20140909T000000,1104500.0,4,4.0,8899,2.0,0,3,10,830,2006,0,98074
3625059109,20140508T000000,1051000.0,4,3.0,33976,1.0,0,5,8,1460,1964,0,98008
7686203275,20150227T000000,140000.0,3,1.0,8000,1.0,0,4,6,200,1954,0,98198
4166600610,20150514T000000,335000.0,3,2.0,44866,1.0,0,4,7,0,1985,0,98023
1176001293,20140617T000000,2475000.0,3,3.25,4947,2.0,0,3,11,1280,1993,0,98107
2473411240,20150324T000000,329950.0,4,1.75,7208,1.5,0,3,8,0,1976,0,98058
3649100015,20150513T000000,480000.0,3,2.25,15000,1.0,0,3,7,340,1978,0,98028
798000535,20140625T000000,308000.0,3,1.0,18144,1.5,0,3,6,0,1942,0,98168
7010700292,20141009T000000,543500.0,3,2.25,2790,1.0,0,3,7,280,1970,0,98199
4139430340,20141015T000000,1029900.0,3,2.5,13384,2.0,0,3,10,0,1994,0,98006
2215901230,20150507T000000,254000.0,3,2.0,7694,1.0,0,4,7,0,1992,0,98038
7229800430,20140723T000000,379500.0,3,2.25,25641,2.0,0,3,8,0,1989,0,98059
1965200010,20141110T000000,600000.0,2,1.0,3500,1.5,0,3,6,140,1912,0,98102
7345600755,20140707T000000,360000.0,3,1.5,22000,2.0,0,3,8,0,1931,0,98168
2115200160,20140605T000000,445000.0,4,2.5,3784,2.0,0,3,8,0,2008,0,98106
9829200566,20140630T000000,1165000.0,3,3.0,5001,2.0,0,3,10,980,1989,0,98122
8078520310,20150417T000000,278500.0,3,2.0,5250,1.0,0,3,7,0,1998,0,98092
9407001600,20150423T000000,305000.0,3,1.75,11500,1.0,0,3,7,530,1979,0,98045
808300200,20150319T000000,468000.0,4,2.5,20682,2.0,0,3,7,0,2000,0,98019
8651410330,20150306T000000,215150.0,3,1.0,4770,1.0,0,4,6,0,1969,0,98042
984210170,20150326T000000,256500.0,5,2.5,7350,1.0,0,4,7,600,1969,0,98058
8129700644,20140703T000000,715000.0,3,4.0,2250,3.0,0,3,8,0,1997,0,98103
7199330170,20150512T000000,450000.0,3,1.75,6960,1.0,0,3,7,580,1978,0,98052
8562740440,20140909T000000,760000.0,4,2.5,5280,2.0,0,3,9,780,2003,0,98027
5469502700,20140508T000000,489990.0,5,2.25,20828,1.5,0,4,8,0,1975,0,98042
8159620160,20150424T000000,284200.0,3,2.5,9292,1.0,0,3,7,460,1977,0,98001
3425059218,20150317T000000,740000.0,4,2.25,26136,1.0,0,3,8,1220,1977,0,98005
3423059177,20141126T000000,420000.0,5,2.75,27007,1.0,0,3,8,1020,1980,2014,98058
2738640040,20150409T000000,644000.0,4,2.5,4839,2.0,0,3,9,0,2007,0,98072
5100401160,20140707T000000,548800.0,4,1.0,4704,1.5,0,3,7,400,1930,0,98115
1607100139,20140725T000000,250000.0,3,1.0,6250,1.0,0,3,7,200,1954,0,98108
7893801862,20140811T000000,379260.0,3,2.5,7202,1.0,0,3,7,400,1991,0,98198
1221000490,20141113T000000,305000.0,4,2.0,1831,2.0,0,3,7,500,2009,0,98166
4077800088,20140811T000000,699950.0,4,2.0,7830,1.0,0,5,7,890,1941,0,98125
7986400305,20150424T000000,754300.0,5,2.75,4500,2.0,0,4,7,120,1939,0,98107
2824089053,20150127T000000,474950.0,3,2.0,222156,1.0,0,3,7,0,1987,0,98065
104560280,20140522T000000,273000.0,4,3.0,6180,2.0,0,3,7,0,1990,0,98023
2212600040,20140604T000000,229500.0,3,1.75,33224,1.0,0,4,8,0,1968,0,98092
6852700246,20140923T000000,1200000.0,5,2.5,4000,2.0,0,4,8,700,1910,0,98102
2023700040,20140723T000000,625000.0,4,2.0,4480,1.5,0,3,8,0,1927,0,98109
7677300010,20150303T000000,772500.0,4,1.0,4410,1.5,0,3,7,0,1928,0,98117
2770603522,20141211T000000,585000.0,3,2.5,1250,3.0,0,3,8,330,2010,0,98119
7954300330,20140708T000000,585000.0,4,2.5,6185,2.0,0,3,9,0,1999,0,98056
8093800200,20141118T000000,360400.0,3,2.5,11592,2.0,0,3,8,0,1987,0,98011
1926059155,20150130T000000,257000.0,3,1.75,10920,1.5,0,3,6,0,1915,0,98034
476000333,20140827T000000,418000.0,3,2.0,1306,3.0,0,3,7,0,2001,0,98107
7351200050,20141218T000000,1335000.0,4,1.75,13342,1.5,1,3,7,0,1934,1958,98125
7202330790,20140618T000000,535000.0,3,2.0,4080,2.0,0,3,7,0,2003,0,98053
4047200065,20140623T000000,400000.0,4,1.75,20283,1.5,0,3,7,360,1965,0,98019
6430500293,20141112T000000,395000.0,2,1.5,3060,1.0,0,4,7,0,1918,0,98103
8678500060,20140710T000000,1550000.0,5,4.25,171626,2.0,0,3,12,0,1999,0,98024
1703050520,20150414T000000,652100.0,3,2.5,5017,2.0,0,3,9,0,2003,0,98074
8651710430,20140606T000000,465000.0,4,2.25,7500,2.0,0,4,7,0,1977,0,98034
3876313260,20150218T000000,415000.0,3,1.75,15142,1.0,0,3,7,430,1976,0,98072
3211100570,20140811T000000,317500.0,4,2.5,9000,1.0,0,4,7,790,1979,0,98059
259600260,20150122T000000,345000.0,3,1.0,7210,1.0,0,4,7,0,1964,0,98008
3333001430,20140912T000000,509000.0,3,3.0,5000,1.5,0,3,7,560,1913,0,98118
13001795,20141014T000000,319500.0,4,2.75,5100,1.5,0,4,7,1080,1907,0,98108
6388900710,20141219T000000,538000.0,3,2.5,11632,2.0,0,3,8,0,1988,0,98056
9521100586,20140524T000000,479000.0,3,1.0,3000,1.5,0,3,7,0,1924,0,98103
4365700330,20140730T000000,275000.0,2,1.75,7080,1.0,0,3,6,0,1923,2006,98106
1453602283,20150507T000000,342000.0,2,2.0,1462,3.0,0,3,7,0,1997,0,98125
2025700080,20140710T000000,265000.0,3,2.5,6000,2.0,0,4,7,0,1991,0,98038
6383000150,20140806T000000,550000.0,3,1.0,6009,1.0,0,4,8,0,1954,0,98117
3438501700,20140827T000000,300000.0,3,1.0,20812,1.0,0,3,6,0,1927,0,98106
6929603769,20140721T000000,253000.0,3,1.0,9750,1.0,0,3,7,0,1968,1998,98198
8669180390,20140604T000000,285000.0,3,2.5,5136,2.0,0,3,7,0,2011,0,98002
7979900006,20140625T000000,450000.0,3,1.5,11740,1.0,0,3,8,1000,1954,0,98155
6716700240,20150306T000000,725000.0,4,1.0,4500,1.5,0,4,7,0,1926,0,98115
6181700250,20150226T000000,350000.0,2,1.0,5820,1.0,0,5,6,0,1950,0,98028
110000040,20150317T000000,278000.0,5,1.5,8712,1.0,0,5,7,730,1960,0,98032
4051150080,20141117T000000,279500.0,4,2.5,4338,2.0,0,3,7,0,2009,0,98042
9808590310,20150408T000000,1000750.0,3,2.75,10739,2.0,0,3,10,630,1987,0,98004
2597490750,20150428T000000,689500.0,4,2.5,2772,2.0,0,3,8,0,2013,0,98029
2113700025,20150409T000000,330000.0,2,1.0,3840,1.0,0,3,7,0,1953,0,98106
2408600160,20150228T000000,352000.0,4,2.5,25002,1.0,0,3,8,260,1996,0,98001
8644210470,20150318T000000,845000.0,4,3.5,19487,1.0,0,3,11,890,1992,0,98075
5589300370,20150401T000000,282000.0,4,1.0,11111,1.5,0,3,7,0,1949,0,98155
423059077,20141223T000000,515000.0,5,1.75,48787,2.0,0,3,6,0,1922,0,98059
826069085,20140903T000000,460000.0,3,2.25,50965,1.0,0,3,8,490,1979,0,98077
7857000716,20150313T000000,334998.0,2,1.0,5182,1.0,0,3,6,900,1942,0,98108
3629910470,20140729T000000,590000.0,3,2.5,3870,2.0,0,3,9,0,2004,0,98029
1560920370,20141107T000000,485000.0,3,2.25,35273,2.0,0,3,9,0,1986,0,98038
1219000043,20140509T000000,315000.0,5,1.75,8100,1.0,0,4,7,1160,1956,0,98166
2724049185,20150325T000000,175000.0,3,1.75,4920,1.0,0,2,6,0,1957,0,98118
3101500010,20150420T000000,320000.0,2,1.0,4000,1.0,0,3,6,0,1910,0,98144
4037000160,20140615T000000,506000.0,5,3.0,8000,1.0,0,4,7,1060,1957,0,98008
3904901710,20150224T000000,435500.0,3,2.25,4789,2.0,0,3,7,0,1985,0,98029
3298600340,20140905T000000,400000.0,6,3.0,15600,1.0,0,4,8,1660,1977,0,98092
3445400120,20140725T000000,267500.0,3,1.5,2153,2.0,0,3,7,0,2001,0,98118
1923099034,20150116T000000,775000.0,4,3.5,210830,2.0,0,3,9,0,2000,0,98045
7787050180,20150128T000000,585000.0,3,2.75,7282,2.0,0,3,9,0,2008,0,98059
6909700040,20140611T000000,813000.0,4,2.75,6675,1.0,0,4,8,1450,1948,0,98144
3023059012,20140910T000000,389900.0,4,1.0,117176,1.5,0,4,6,0,1942,0,98055
2591830020,20140916T000000,348000.0,4,2.5,7697,1.0,0,4,8,600,1987,0,98058
8641500252,20150227T000000,403000.0,3,2.5,1400,3.0,0,3,7,0,2005,0,98115
6852700279,20140619T000000,475000.0,3,2.5,1110,2.0,0,3,8,0,2003,0,98102
2324800070,20140610T000000,740000.0,3,2.5,25341,2.0,0,3,9,0,1995,0,98053
7215400770,20140623T000000,260000.0,4,2.5,37045,2.0,0,3,8,0,1989,0,98042
7202261060,20141229T000000,577000.0,3,2.5,5238,2.0,0,3,8,0,2001,0,98053
1796350080,20140623T000000,239950.0,3,1.75,9600,1.0,0,4,7,0,1984,0,98042
3751600025,20140514T000000,139000.0,3,1.0,17334,1.0,0,3,7,0,1978,0,98001
6117500785,20140722T000000,590000.0,3,2.25,12430,1.0,0,4,8,720,1960,0,98166
2141500020,20141217T000000,500000.0,4,2.5,8560,2.0,0,3,8,0,2002,0,98059
2919201385,20141113T000000,275000.0,2,1.0,4190,1.0,0,2,5,0,1906,0,98103
1066600025,20141029T000000,387000.0,3,1.75,10800,1.0,0,5,8,600,1968,0,98056
4083306616,20150224T000000,450000.0,2,1.5,1000,2.0,0,3,8,40,2008,0,98103
3709500140,20140623T000000,459950.0,4,2.5,6107,2.0,0,3,8,0,2003,0,98011
1972200555,20140714T000000,610000.0,3,1.75,1500,3.0,0,3,8,0,2014,0,98103
8564850200,20150402T000000,594950.0,5,2.5,6553,2.0,0,3,9,0,2012,0,98045
2600100300,20140916T000000,623000.0,4,2.5,9235,1.0,0,4,8,1290,1977,0,98006
9521101315,20150501T000000,600000.0,3,1.0,5000,1.5,0,3,7,0,1906,0,98103
8820902700,20150422T000000,456200.0,2,1.75,7733,1.0,0,3,6,0,1904,0,98125
705700530,20140730T000000,340000.0,3,2.5,9798,2.0,0,3,7,0,1995,0,98038
4232400470,20140527T000000,751750.0,2,2.0,5400,1.5,0,3,8,0,1902,0,98112
3336000791,20150407T000000,325000.0,3,1.0,4500,1.0,0,4,6,0,1943,0,98118
3303950130,20141113T000000,415000.0,3,2.5,10733,2.0,0,3,8,0,1996,0,98038
9818700645,20140723T000000,415000.0,3,1.75,4000,1.0,0,3,7,400,1979,0,98122
6623400187,20150220T000000,365000.0,4,1.0,8906,1.0,0,3,7,530,1966,0,98055
1422300100,20140929T000000,435000.0,3,2.5,46638,2.0,0,3,8,0,1991,0,98045
2114700374,20150413T000000,357500.0,3,3.0,1442,2.0,0,3,8,290,2008,0,98106
5468780250,20140508T000000,325900.0,4,2.5,6270,2.0,0,3,8,0,2004,0,98042
1176001123,20150206T000000,599950.0,3,2.5,1493,3.0,0,3,8,0,2014,0,98107
1081200360,20140806T000000,260000.0,3,1.75,11180,1.0,0,3,8,0,1968,0,98059
1695900025,20150327T000000,450000.0,2,1.0,3627,1.0,0,4,6,0,1924,0,98144
1025049115,20140625T000000,594000.0,3,2.25,1406,2.0,0,3,8,210,2014,0,98105
7234600832,20140516T000000,500000.0,2,2.5,1500,2.0,0,3,8,150,2006,0,98122
3630180340,20141104T000000,825000.0,4,2.5,5000,2.0,0,3,9,0,2006,0,98027
2474300050,20140722T000000,740000.0,5,3.5,11454,2.0,0,3,9,890,1988,0,98052
8562900590,20150122T000000,865000.0,4,3.5,11270,2.0,0,3,9,1220,2007,0,98074
2201500680,20150305T000000,501000.0,3,1.75,8667,1.0,0,5,7,740,1954,0,98006
1357300240,20141027T000000,333500.0,3,1.75,7200,1.0,0,4,7,0,1977,0,98028
7852170570,20150309T000000,535950.0,3,2.5,5344,2.0,0,3,9,0,2003,0,98065
9560700010,20140801T000000,549800.0,3,2.25,11680,1.0,0,4,7,0,1958,0,98005
4172100240,20140902T000000,643002.0,3,2.5,3744,1.5,0,3,7,500,1929,0,98117
2547200240,20140622T000000,687000.0,4,2.5,10083,2.0,0,5,8,0,1966,0,98033
4403600270,20150224T000000,970000.0,4,3.25,76230,2.0,0,3,10,0,1987,0,98075
8682291680,20150317T000000,558000.0,2,1.75,4601,1.0,0,3,8,0,2006,0,98053
629410130,20140514T000000,707000.0,4,3.25,7081,2.0,0,3,9,0,2004,0,98075
1823049171,20141218T000000,275000.0,5,1.5,9000,1.0,0,3,7,820,1964,0,98146
2923039217,20140610T000000,350000.0,2,0.75,43710,1.5,0,4,7,0,1978,0,98070
6338000493,20140912T000000,675000.0,4,2.75,3200,1.5,0,5,8,760,1931,0,98105
8114000040,20140725T000000,310000.0,4,1.75,11200,1.0,0,4,7,0,1969,0,98059
4188000670,20140515T000000,749400.0,4,2.5,20301,2.0,0,3,10,0,1985,0,98052
1823049046,20140806T000000,240000.0,2,1.5,9880,1.0,0,4,7,0,1941,1963,98146
1253200290,20150212T000000,265000.0,4,1.75,9112,1.0,0,4,7,750,1963,0,98032
3447000060,20141008T000000,577500.0,3,1.75,13286,1.0,0,4,8,920,1964,0,98006
425200145,20140703T000000,265000.0,3,1.0,8610,1.0,0,5,7,0,1959,0,98056
524059250,20140922T000000,1388000.0,4,2.5,17400,1.5,0,4,9,1270,1964,0,98004
8731990370,20150422T000000,374950.0,4,3.0,8800,1.0,0,3,9,920,1977,0,98023
2314300200,20141021T000000,449500.0,4,3.0,7299,2.0,0,3,8,0,1998,0,98058
2459500070,20141222T000000,278000.0,3,2.25,9425,1.0,0,3,7,420,1985,0,98058
7202330030,20140822T000000,500000.0,3,2.5,5683,2.0,0,3,7,0,2003,0,98053
5364200381,20141010T000000,610000.0,3,1.0,4959,1.0,0,3,8,0,1945,0,98105
7148700050,20150126T000000,340000.0,3,1.75,7378,1.0,0,3,7,1190,1952,0,98155
2652500740,20140618T000000,855000.0,4,2.25,4080,2.0,0,3,8,390,1918,0,98119
1737300130,20141222T000000,610000.0,6,2.5,12033,2.0,0,3,8,400,1970,0,98011
3204800330,20140625T000000,410000.0,3,1.5,7700,1.0,0,5,7,0,1968,0,98056
3123039089,20140715T000000,252000.0,2,1.0,15450,1.0,0,4,6,0,1926,0,98070
1310370020,20140708T000000,690000.0,4,2.5,35400,2.0,0,3,9,0,1991,0,98072
9406500480,20150420T000000,273000.0,2,2.0,1822,2.0,0,3,7,0,1990,0,98028
2473350470,20150511T000000,330000.0,3,1.5,7875,1.0,0,4,8,0,1968,0,98058
2461900492,20140511T000000,368000.0,3,2.5,1350,2.0,0,3,7,360,2007,0,98136
546000400,20150422T000000,515000.0,5,2.5,2402,1.5,0,3,7,700,1930,0,98117
316000145,20150325T000000,235000.0,4,1.0,7132,1.5,0,3,6,0,1941,0,98168
8856004415,20150325T000000,168000.0,3,1.0,8000,1.5,0,4,6,0,1913,1957,98001
9346700270,20150302T000000,858000.0,4,2.25,13720,2.0,0,3,9,0,1978,0,98007
534000075,20140506T000000,329350.0,2,1.0,6687,1.0,0,3,6,0,1942,0,98117
1822069041,20141113T000000,400000.0,6,2.0,210830,2.0,0,4,8,0,1962,0,98058
7853360990,20150102T000000,430000.0,3,2.5,4949,2.0,0,3,7,0,2009,0,98065
8965500820,20140702T000000,851000.0,5,3.25,9792,2.0,0,3,9,1210,1984,0,98006
923049203,20140529T000000,350000.0,4,2.5,22653,2.0,0,3,7,0,2011,0,98168
8965510190,20140610T000000,1250000.0,4,2.5,21755,1.0,0,3,11,1080,1988,0,98006
6137610540,20140827T000000,490000.0,3,2.25,8588,1.0,0,3,9,0,1989,0,98011
3890600150,20140528T000000,465000.0,3,2.25,5752,2.0,0,3,7,0,2003,0,98034
8589100090,20140617T000000,415000.0,4,2.0,9600,1.0,0,5,7,0,1967,0,98056
9558020840,20150422T000000,364950.0,4,2.5,2992,2.0,0,3,8,0,2002,0,98058
2768300650,20141201T000000,453000.0,3,2.5,1838,2.0,0,4,7,380,1991,0,98107
646910160,20140903T000000,237000.0,3,2.5,2138,2.0,0,3,7,0,2005,0,98055
8562780800,20141016T000000,305000.0,2,1.75,758,2.0,0,3,7,0,2012,0,98027
9545220100,20140728T000000,572000.0,3,2.5,9938,1.0,0,3,8,670,1987,0,98027
7211400850,20140811T000000,229000.0,3,1.5,5000,1.0,0,3,6,0,1979,0,98146
9109000050,20140709T000000,275000.0,3,1.0,7800,1.0,0,4,7,0,1954,0,98126
8075400570,20141030T000000,258000.0,5,2.0,12500,1.0,0,4,8,1130,1960,0,98032
6149700197,20141106T000000,308625.0,2,2.0,1408,3.0,0,3,7,0,1999,0,98133
4216500020,20141003T000000,718000.0,5,2.75,7663,2.0,0,3,9,0,2013,0,98056
3546000340,20141008T000000,192500.0,3,1.75,7205,1.0,0,3,7,0,1986,0,98030
8798000100,20140825T000000,252500.0,4,2.5,11280,1.5,0,3,7,1030,1961,0,98003
1235700052,20140630T000000,963000.0,4,3.25,8589,2.0,0,3,10,0,2007,0,98033
1829300270,20140821T000000,715000.0,4,2.5,13521,2.0,0,3,10,0,1987,0,98074
1424069044,20140910T000000,450000.0,3,1.0,47044,1.0,0,3,7,140,1968,0,98029
7507500015,20140730T000000,442500.0,3,1.5,8303,1.0,0,3,7,600,1957,0,98133
2115720070,20141125T000000,216300.0,3,2.5,5000,2.0,0,3,8,0,1985,0,98023
7849201061,20150408T000000,319950.0,4,2.5,7200,1.5,0,4,6,0,1954,0,98065
1972205338,20150418T000000,550000.0,3,3.5,1091,2.0,0,3,8,250,2007,0,98119
8818400450,20140508T000000,930000.0,3,3.25,4080,2.0,0,3,9,800,1912,2000,98105
3735901600,20140606T000000,435000.0,2,1.0,4080,1.5,0,5,7,0,1926,0,98115
3505100126,20140626T000000,1250000.0,3,3.0,8500,2.5,0,4,10,700,1910,0,98116
3276930380,20140523T000000,675000.0,4,2.5,36601,2.0,0,4,9,0,1987,0,98075
1931300977,20140508T000000,500000.0,3,1.75,1197,3.0,0,3,8,0,2012,0,98103
1951600240,20141208T000000,185000.0,3,1.0,9198,1.5,0,4,7,0,1959,0,98032
3723800414,20150320T000000,852000.0,4,2.5,7328,2.0,0,3,8,0,1983,0,98118
4213910030,20150401T000000,550000.0,4,2.5,5116,2.0,0,3,8,0,1999,0,98155
9323600380,20140805T000000,817000.0,4,2.25,10660,2.0,0,4,8,0,1979,0,98006
5422950020,20140630T000000,345000.0,4,2.5,5000,2.0,0,3,7,0,2006,0,98038
4253400098,20150501T000000,405000.0,2,3.0,1073,2.0,0,3,7,280,2007,0,98144
5049800005,20140627T000000,447000.0,2,1.0,8380,1.0,0,3,7,0,1953,0,98177
3450300240,20140515T000000,302000.0,4,1.75,7865,1.0,0,4,7,1010,1963,0,98059
2023049350,20150410T000000,305000.0,3,1.5,9086,1.0,0,3,7,0,1962,0,98168
4014400292,20150114T000000,465000.0,3,2.5,17936,2.0,0,3,9,0,2005,0,98001
6415100350,20150413T000000,405000.0,3,2.5,10200,1.0,0,3,7,800,1978,0,98133
2310110230,20140520T000000,329900.0,3,2.5,4905,2.0,0,3,8,0,2004,0,98038
1623069046,20150312T000000,1700000.0,4,3.5,336283,2.0,0,3,11,0,2006,0,98027
6669250100,20140729T000000,512000.0,4,2.5,4506,2.0,0,3,9,0,2005,0,98056
723069128,20140514T000000,543000.0,2,2.0,217800,1.5,0,3,7,770,1992,0,98027
8562790710,20150410T000000,725000.0,4,3.25,2552,2.0,0,3,10,450,2008,0,98027
9542801310,20150513T000000,267000.0,3,2.25,9900,1.0,0,3,8,900,1978,0,98023
9253900408,20150408T000000,1400000.0,3,2.75,19530,1.0,1,3,8,1440,1947,1984,98008
2734100732,20141015T000000,216650.0,3,3.5,1077,2.0,0,3,7,180,2007,0,98109
7551300060,20140716T000000,470000.0,3,1.0,5000,1.0,0,3,7,0,1952,0,98107
8682281170,20141113T000000,449000.0,2,1.75,6852,1.0,0,3,8,0,2005,0,98053
259801030,20150309T000000,526000.0,4,2.0,8000,1.0,0,3,7,420,1966,0,98008
5113000420,20150320T000000,420000.0,4,2.75,20000,1.0,0,3,8,1230,1961,2015,98058
3876310860,20150330T000000,350000.0,4,1.75,9002,1.0,0,3,7,530,1970,0,98034
6672920150,20150406T000000,330000.0,3,2.0,11233,1.0,0,3,7,0,1987,0,98019
7781600100,20140905T000000,1338750.0,3,2.75,38869,1.5,1,3,9,790,1963,2001,98146
3308010040,20140925T000000,325000.0,4,2.25,8499,1.0,0,4,7,530,1975,0,98030
3902300350,20140806T000000,606000.0,4,2.25,8858,1.0,0,4,8,650,1979,0,98033
1982201345,20140502T000000,440000.0,2,1.0,4850,1.0,0,4,7,0,1944,0,98107
1310700390,20141010T000000,320000.0,5,2.25,8625,2.0,0,3,8,0,1966,0,98032
8818400340,20150423T000000,1081000.0,4,3.0,4325,1.5,0,3,8,800,1922,2003,98105
1238500451,20150209T000000,130000.0,3,1.0,7520,1.0,0,4,7,0,1960,0,98033
5028600360,20140725T000000,213675.0,3,2.25,6013,2.0,0,3,7,0,1990,0,98023
2464400285,20141229T000000,575000.0,3,2.5,2910,2.0,0,3,7,480,1984,0,98115
5700003585,20141229T000000,2500000.0,5,3.25,12672,2.0,0,4,11,1480,1916,0,98144
1841400150,20150219T000000,346000.0,5,1.0,30456,1.0,0,4,7,440,1964,0,98030
808300180,20150211T000000,454000.0,4,2.5,12522,2.0,0,3,7,0,2000,0,98019
8732020720,20140521T000000,318989.0,4,2.25,9000,1.0,0,4,8,0,1978,0,98023
1558500050,20141113T000000,435000.0,3,2.5,7074,2.0,0,3,8,1180,1999,0,98019
2688100071,20150415T000000,500000.0,2,1.0,5400,1.0,0,3,7,0,1964,0,98117
3342700464,20150107T000000,729000.0,4,3.5,5440,3.0,0,3,9,0,2014,0,98056
7784400130,20140505T000000,497300.0,6,2.75,9200,1.0,0,4,8,1600,1953,0,98146
1338300170,20150324T000000,2048000.0,5,4.0,8208,2.0,0,3,9,1650,1926,0,98112
526059199,20141022T000000,398000.0,3,1.75,16001,1.5,0,4,7,0,1950,0,98011
6118600045,20140825T000000,350000.0,4,2.0,13400,1.0,0,4,8,0,1957,0,98166
1140000190,20150206T000000,219950.0,3,1.0,9620,1.0,0,3,7,0,1971,0,98003
9347300160,20150125T000000,312000.0,3,2.5,4077,2.0,0,3,8,0,2011,0,98038
7853360620,20140701T000000,425000.0,3,2.5,5689,2.0,0,3,7,0,2009,0,98065
7796100050,20140730T000000,1017000.0,4,1.75,41041,1.5,0,4,8,0,1965,0,98033
384000135,20140624T000000,502000.0,3,2.0,14350,1.0,0,3,7,0,1955,2013,98006
2767704649,20140929T000000,425000.0,2,2.5,1329,2.0,0,3,8,140,2007,0,98107
5379802090,20140714T000000,170000.0,3,1.0,7015,1.0,0,3,7,0,1958,0,98188
271200130,20141119T000000,215000.0,3,1.0,7700,1.0,0,4,7,0,1969,0,98003
7550801207,20150428T000000,536500.0,2,2.0,1860,1.0,0,4,7,680,1925,0,98107
2346800005,20150427T000000,543000.0,3,1.5,8364,2.0,0,3,7,0,1944,0,98136
5418500650,20150325T000000,586000.0,4,2.25,8338,1.0,0,3,8,0,1968,0,98125
3655500030,20150403T000000,719000.0,3,3.5,10578,2.0,0,3,9,530,2014,0,98006
4037400430,20141015T000000,478000.0,4,2.0,8208,1.0,0,4,7,480,1958,0,98008
322069010,20150508T000000,435000.0,3,2.0,233481,1.5,0,4,8,0,1986,0,98038
2600000510,20140726T000000,686000.0,4,2.25,10650,2.0,0,4,8,0,1977,0,98006
9201300020,20140811T000000,1517000.0,3,2.25,9409,1.0,1,4,8,0,1963,0,98075
1085621960,20141212T000000,303000.0,3,2.5,3564,2.0,0,3,7,0,2014,0,98092
6141600065,20141016T000000,530000.0,3,2.25,8114,1.0,0,3,8,700,1960,0,98133
3582900200,20141028T000000,618000.0,3,2.75,12682,2.0,0,3,9,0,1977,0,98028
5702330120,20140603T000000,222400.0,3,2.0,9566,1.0,0,3,7,0,1995,0,98001
3278600900,20141231T000000,443000.0,3,2.5,2778,2.0,0,3,8,250,2007,0,98126
1555300490,20141229T000000,250000.0,3,1.0,7800,1.0,0,4,7,400,1967,0,98032
8929000130,20140708T000000,357562.0,2,1.75,1032,2.0,0,3,8,0,2014,0,98029
1624049092,20140630T000000,255000.0,2,1.0,9967,1.0,0,3,6,380,1919,0,98108
1235700042,20140528T000000,537000.0,3,2.5,12920,2.0,0,5,7,0,1999,0,98033
869700370,20150410T000000,350000.0,3,2.5,3425,2.0,0,3,8,0,1999,0,98059
3343903611,20150323T000000,615000.0,5,3.25,7069,2.0,0,3,9,0,2012,0,98056
5253300243,20150429T000000,415000.0,4,2.0,10559,2.0,0,4,7,0,1955,0,98133
2324079057,20150302T000000,650000.0,3,2.0,257875,1.0,0,4,8,1130,1976,0,98024
9578500790,20141111T000000,399950.0,3,2.5,5002,2.0,0,3,8,0,2014,0,98023
1673000240,20141112T000000,290000.0,4,2.5,7292,2.0,0,3,8,0,2005,0,98023
7683900200,20141223T000000,380000.0,5,3.0,9914,2.0,0,3,9,0,2004,0,98023
3352402236,20141215T000000,252500.0,3,2.0,6000,1.0,0,5,7,0,1956,0,98178
8670000060,20140827T000000,535000.0,4,2.5,12138,1.0,0,3,8,1010,1968,0,98155
1122069006,20140710T000000,540500.0,3,2.0,185130,1.0,0,3,8,480,1996,0,98038
3629971290,20140730T000000,615000.0,4,2.5,3720,2.0,0,3,8,0,2004,0,98029
8081010040,20140911T000000,1150000.0,3,2.5,24437,1.0,0,3,11,1000,1991,0,98006
7230400400,20150326T000000,415500.0,3,2.0,17652,1.0,0,4,7,0,1980,0,98059
967000400,20150428T000000,548000.0,5,1.5,7200,1.5,0,3,7,0,1937,0,98011
3279000460,20140926T000000,196500.0,3,2.0,7000,1.0,0,4,7,0,1979,0,98023
2770604615,20141121T000000,735000.0,4,2.0,6000,1.5,0,4,9,0,1911,0,98119
3500100089,20140715T000000,495000.0,5,1.75,18112,1.0,0,3,8,1250,1968,0,98155
7768800290,20150304T000000,855000.0,4,3.5,5911,2.0,0,3,9,520,2014,0,98075
2522059251,20150409T000000,465000.0,3,2.5,15035,2.0,0,3,9,0,2006,0,98042
3820100284,20140827T000000,355000.0,3,3.0,9600,1.0,0,3,7,620,1981,0,98028
